details,etat,adresse,prix,image_lien
SPLIT HISENSE 3CV 24000BTU R410 A++,Neuf,Plateau                                                                                Dakar,469000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT HISENSE 22000BTU R410 A++,Neuf,Plateau                                                                                Dakar,469000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT HAIER 3CV 18000BTU R410 A++,Neuf,Plateau                                                                                Dakar,469000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT GREE 3CV 24000BTU R410 A±+,Neuf,Plateau                                                                                Dakar,469000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ELACTRON 3CV 24000BTU A++,Neuf,Plateau                                                                                Dakar,469000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"SPLIT ROCH 1,25CV INVERTER 9000BTU",Neuf,Plateau                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ROCH 3CV 24000BTU R410,Neuf,Plateau                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"SPLIT SHARP 1,25CV INVERTER 9000btu",Neuf,Plateau                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT SHARP 1.5CV INVERTER 12000BTU,Neuf,Plateau                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ROCH ARMOIRE 24000BTU,Neuf,Plateau                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"SPLIT LAVA 1,25CV 9000BTU R410",Neuf,Plateau                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"SPLIT 1,5CV SKAGGU 12000BTU R4110",Neuf,Plateau                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"SPLIT 2,5CV SKAGGU 18000BTU R410",Neuf,Plateau                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT SKAGGU 1.25CV 9000BTU R410,Neuf,Plateau                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ASTECH - 9000 BTU - 1.25 CV - A++,Neuf,Ouakam                                                                                Dakar,174000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT AMERISTAR 3CV INVERTER 12000BTU A+++,Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR BINATONE SUR PIED 2020,Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT SOLSTAR 1.5CV INVERTER 12000BTU,Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT SOLSTAR 1.25CV INVERTER 9000BTU,Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"SPLIT 2,5CV ELACTRON 18000BTU R410",Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"CLIMATISEUR MIDEA 1,25CV 9000BTU R410",Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"CLIMATISEUR BEKO 1,25 INVERTER 9000BTU",Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"SPLIT LAVA 2,5CV 18000BTU R410",Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"SPLIT SAMSUNG 1,5CV TRIPLE INVERTER WIND FREE",Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT LG DUAL INVERTER 70% D'ECONOMIE,Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT PORTATIF 1.5CV HISENSE 12000BTU A+++,Neuf,Plateau                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ASTECH  - 12000 BTU- 1.5 CV – GAZ R410A – A+++,Neuf,Ouakam                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
VENTILATEUR RECHARGEABLE ROCH AVEC COMMANDE,Neuf,Plateau                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT GREE 1.25CV INVERTER 9000BTU,Neuf,Plateau                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT GREE 1.5CV INVERTER 12000BTU,Neuf,Plateau                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
"SPLIT GREE 2,5CV INVERTER 18000BTU",Neuf,Plateau                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT GREE 3CV INVERTER 24000BTU,Neuf,Plateau                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT AMERISTAR 1.25CV INVERTER 9000BTU A+++,Neuf,Plateau                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT AMERISTAR 1.5CV INVERTER 12000BTU A+++,Neuf,Plateau                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT AMERISTAR 2.5CV INVERTER 18000BTU A+++,Neuf,Plateau                                                                                Dakar,349000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT SAMSUNG 1.25CV DOUBLE INVERTER 9000BTU,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT BRUHM 9000BTU R410A,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT HAIER 1.5CV12000BTU R410,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT HAIER 12000BTU 1.5CV R410,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT HAIER 3CV 24000BTU R410,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT ASTECH 1.5CV 12000BTU R410,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT TCL ARMOIRE 48000BTU 5CV,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT LG 2.5CV INVERTER ARTCOOL NOIR 18000BTU INTERNET,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT LG 1.5CV INVERTER ARTCOOL NOIR 12000BTU  AVEC INTERNET,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLIT 1.25CV DESKA 9000BTU R410,Neuf,Plateau                                                                                Dakar,189000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
Kit Ventilateur Clim Solaire,Neuf,Keur Massar                                                                                Dakar,269000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLITE ELACTRON 18000BTU 2.5CV GAZ 410,Neuf,Plateau                                                                                Dakar,269000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
SPLITE ELACTRON 24000BTU INVENTER 24R1AC,Neuf,Plateau                                                                                Dakar,269000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99d3a444b0b5a675500fdb727e14ddeb/-/horizon-files-prod/ed/picture/qj4rkx44/9ebdde3c8c6e87d7ae60ceccf16f2dc9a09f54a0.jpg
